IndexNote;IndexClient;nbcouverts;DateDepart;DateArrivee;NbAdultes;NbEnfants;Nuitees;IModeReglement;DatePrestation;PrixUnitaire;Quantite;IProduitVente;CodeStatistique;LibelleStatistique;IndexDate;IndexMeteo
2057;1141;2;2018-09-02;2018-08-31;2;0;2;7;2018-09-02;4.5;29;45;BARA;BAR-ALCOOL;609;610
2057;1141;2;2018-09-02;2018-08-31;2;0;2;2;2018-09-02;4.5;29;45;BARA;BAR-ALCOOL;609;610
2057;1141;2;2018-09-02;2018-08-31;2;0;2;7;2018-09-02;4.5;29;45;BARA;BAR-ALCOOL;609;610
2057;1141;2;2018-09-02;2018-08-31;2;0;2;2;2018-09-02;4.5;29;45;BARA;BAR-ALCOOL;609;610
2057;1141;2;2018-09-02;2018-08-31;2;0;2;7;2018-09-02;4.5;29;45;BARA;BAR-ALCOOL;609;610
2057;1141;2;2018-09-02;2018-08-31;2;0;2;2;2018-09-02;4.5;29;45;BARA;BAR-ALCOOL;609;610
2057;1141;2;2018-09-02;2018-08-31;2;0;2;7;2018-09-02;4.5;29;45;BARA;BAR-ALCOOL;609;610
2057;1141;2;2018-09-02;2018-08-31;2;0;2;2;2018-09-02;4.5;29;45;BARA;BAR-ALCOOL;609;610
2057;1141;2;2018-09-02;2018-08-31;2;0;2;7;2018-09-02;4.5;29;45;BARA;BAR-ALCOOL;609;610
2057;1141;2;2018-09-02;2018-08-31;2;0;2;2;2018-09-02;4.5;29;45;BARA;BAR-ALCOOL;609;610
2057;1141;2;2018-09-02;2018-08-31;2;0;2;7;2018-09-02;4.5;29;45;BARA;BAR-ALCOOL;609;610
2057;1141;2;2018-09-02;2018-08-31;2;0;2;2;2018-09-02;4.5;29;45;BARA;BAR-ALCOOL;609;610
2057;1141;2;2018-09-02;2018-08-31;2;0;2;7;2018-09-02;4.5;29;45;BARA;BAR-ALCOOL;609;610
2057;1141;2;2018-09-02;2018-08-31;2;0;2;2;2018-09-02;4.5;29;45;BARA;BAR-ALCOOL;609;610
2057;1141;2;2018-09-02;2018-08-31;2;0;2;7;2018-09-02;4.5;29;45;BARA;BAR-ALCOOL;609;610
2057;1141;2;2018-09-02;2018-08-31;2;0;2;2;2018-09-02;4.5;29;45;BARA;BAR-ALCOOL;609;610
2057;1141;2;2018-09-02;2018-08-31;2;0;2;7;2018-09-02;4.5;29;45;BARA;BAR-ALCOOL;609;610
2057;1141;2;2018-09-02;2018-08-31;2;0;2;2;2018-09-02;4.5;29;45;BARA;BAR-ALCOOL;609;610
2057;1141;2;2018-09-02;2018-08-31;2;0;2;7;2018-09-02;4.5;29;45;BARA;BAR-ALCOOL;609;610
2057;1141;2;2018-09-02;2018-08-31;2;0;2;2;2018-09-02;4.5;29;45;BARA;BAR-ALCOOL;609;610
2057;1141;2;2018-09-02;2018-08-31;2;0;2;7;2018-09-02;4.5;29;45;BARA;BAR-ALCOOL;609;610
2057;1141;2;2018-09-02;2018-08-31;2;0;2;2;2018-09-02;4.5;29;45;BARA;BAR-ALCOOL;609;610
2057;1141;2;2018-09-02;2018-08-31;2;0;2;7;2018-09-02;4.5;29;45;BARA;BAR-ALCOOL;609;610
2057;1141;2;2018-09-02;2018-08-31;2;0;2;2;2018-09-02;4.5;29;45;BARA;BAR-ALCOOL;609;610
2057;1141;2;2018-09-02;2018-08-31;2;0;2;7;2018-09-02;4.5;29;45;BARA;BAR-ALCOOL;609;610
2057;1141;2;2018-09-02;2018-08-31;2;0;2;2;2018-09-02;4.5;29;45;BARA;BAR-ALCOOL;609;610
2057;1141;2;2018-09-02;2018-08-31;2;0;2;7;2018-09-02;4.5;29;45;BARA;BAR-ALCOOL;609;610
2057;1141;2;2018-09-02;2018-08-31;2;0;2;2;2018-09-02;4.5;29;45;BARA;BAR-ALCOOL;609;610
2057;1141;2;2018-09-02;2018-08-31;2;0;2;7;2018-09-02;4.5;29;45;BARA;BAR-ALCOOL;609;610
2057;1141;2;2018-09-02;2018-08-31;2;0;2;2;2018-09-02;4.5;29;45;BARA;BAR-ALCOOL;609;610
2057;1141;2;2018-09-02;2018-08-31;2;0;2;7;2018-09-02;4.5;29;45;BARA;BAR-ALCOOL;609;610
2057;1141;2;2018-09-02;2018-08-31;2;0;2;2;2018-09-02;4.5;29;45;BARA;BAR-ALCOOL;609;610
2057;1141;2;2018-09-02;2018-08-31;2;0;2;7;2018-09-02;4.5;29;45;BARA;BAR-ALCOOL;609;610
2057;1141;2;2018-09-02;2018-08-31;2;0;2;2;2018-09-02;4.5;29;45;BARA;BAR-ALCOOL;609;610
2057;1141;2;2018-09-02;2018-08-31;2;0;2;7;2018-09-02;4.5;29;45;BARA;BAR-ALCOOL;609;610
2057;1141;2;2018-09-02;2018-08-31;2;0;2;2;2018-09-02;4.5;29;45;BARA;BAR-ALCOOL;609;610
2057;1141;2;2018-09-02;2018-08-31;2;0;2;7;2018-09-02;4.5;29;45;BARA;BAR-ALCOOL;609;610
2057;1141;2;2018-09-02;2018-08-31;2;0;2;2;2018-09-02;4.5;29;45;BARA;BAR-ALCOOL;609;610
2057;1141;2;2018-09-02;2018-08-31;2;0;2;7;2018-09-02;4.5;29;45;BARA;BAR-ALCOOL;609;610
2057;1141;2;2018-09-02;2018-08-31;2;0;2;2;2018-09-02;4.5;29;45;BARA;BAR-ALCOOL;609;610
2057;1141;2;2018-09-02;2018-08-31;2;0;2;7;2018-09-02;4.5;29;45;BARA;BAR-ALCOOL;609;610
2057;1141;2;2018-09-02;2018-08-31;2;0;2;2;2018-09-02;4.5;29;45;BARA;BAR-ALCOOL;609;610
2057;1141;2;2018-09-02;2018-08-31;2;0;2;7;2018-09-02;4.5;29;45;BARA;BAR-ALCOOL;609;610
2057;1141;2;2018-09-02;2018-08-31;2;0;2;2;2018-09-02;4.5;29;45;BARA;BAR-ALCOOL;609;610
2057;1141;2;2018-09-02;2018-08-31;2;0;2;7;2018-09-02;4.5;29;45;BARA;BAR-ALCOOL;609;610
2057;1141;2;2018-09-02;2018-08-31;2;0;2;2;2018-09-02;4.5;29;45;BARA;BAR-ALCOOL;609;610
2057;1141;2;2018-09-02;2018-08-31;2;0;2;7;2018-09-02;4.5;29;45;BARA;BAR-ALCOOL;609;610
2057;1141;2;2018-09-02;2018-08-31;2;0;2;2;2018-09-02;4.5;29;45;BARA;BAR-ALCOOL;609;610
2057;1141;2;2018-09-02;2018-08-31;2;0;2;7;2018-09-02;4.5;29;45;BARA;BAR-ALCOOL;609;610
2057;1141;2;2018-09-02;2018-08-31;2;0;2;2;2018-09-02;4.5;29;45;BARA;BAR-ALCOOL;609;610
2057;1141;2;2018-09-02;2018-08-31;2;0;2;7;2018-09-02;4.5;29;45;BARA;BAR-ALCOOL;609;610
2057;1141;2;2018-09-02;2018-08-31;2;0;2;2;2018-09-02;4.5;29;45;BARA;BAR-ALCOOL;609;610
2057;1141;2;2018-09-02;2018-08-31;2;0;2;7;2018-09-02;4.5;29;45;BARA;BAR-ALCOOL;609;610
2057;1141;2;2018-09-02;2018-08-31;2;0;2;2;2018-09-02;4.5;29;45;BARA;BAR-ALCOOL;609;610
2057;1141;2;2018-09-02;2018-08-31;2;0;2;7;2018-09-02;4.5;29;45;BARA;BAR-ALCOOL;609;610
2057;1141;2;2018-09-02;2018-08-31;2;0;2;2;2018-09-02;4.5;29;45;BARA;BAR-ALCOOL;609;610
2057;1141;2;2018-09-02;2018-08-31;2;0;2;7;2018-09-02;4.5;29;45;BARA;BAR-ALCOOL;609;610
2057;1141;2;2018-09-02;2018-08-31;2;0;2;2;2018-09-02;4.5;29;45;BARA;BAR-ALCOOL;609;610
2057;1141;2;2018-09-02;2018-08-31;2;0;2;7;2018-09-02;4.5;29;45;BARA;BAR-ALCOOL;609;610
2057;1141;2;2018-09-02;2018-08-31;2;0;2;2;2018-09-02;4.5;29;45;BARA;BAR-ALCOOL;609;610
2057;1141;2;2018-09-02;2018-08-31;2;0;2;7;2018-09-02;4.5;29;45;BARA;BAR-ALCOOL;609;610
2057;1141;2;2018-09-02;2018-08-31;2;0;2;2;2018-09-02;4.5;29;45;BARA;BAR-ALCOOL;609;610
2057;1141;2;2018-09-02;2018-08-31;2;0;2;7;2018-09-02;4.5;29;45;BARA;BAR-ALCOOL;609;610
2057;1141;2;2018-09-02;2018-08-31;2;0;2;2;2018-09-02;4.5;29;45;BARA;BAR-ALCOOL;609;610
2057;1141;2;2018-09-02;2018-08-31;2;0;2;7;2018-09-02;4.5;29;45;BARA;BAR-ALCOOL;609;610
2057;1141;2;2018-09-02;2018-08-31;2;0;2;2;2018-09-02;4.5;29;45;BARA;BAR-ALCOOL;609;610
2057;1141;2;2018-09-02;2018-08-31;2;0;2;7;2018-09-01;26;2;163;FORF;FORFAIT;608;609
2057;1141;2;2018-09-02;2018-08-31;2;0;2;2;2018-09-01;26;2;163;FORF;FORFAIT;608;609
2057;1141;2;2018-09-02;2018-08-31;2;0;2;7;2018-09-01;26;2;163;FORF;FORFAIT;608;609
2057;1141;2;2018-09-02;2018-08-31;2;0;2;2;2018-09-01;26;2;163;FORF;FORFAIT;608;609
2057;1141;2;2018-09-02;2018-08-31;2;0;2;7;2018-09-01;26;2;163;FORF;FORFAIT;608;609
2057;1141;2;2018-09-02;2018-08-31;2;0;2;2;2018-09-01;26;2;163;FORF;FORFAIT;608;609
2057;1141;2;2018-09-02;2018-08-31;2;0;2;7;2018-09-01;26;2;163;FORF;FORFAIT;608;609
2057;1141;2;2018-09-02;2018-08-31;2;0;2;2;2018-09-01;26;2;163;FORF;FORFAIT;608;609
2057;1141;2;2018-09-02;2018-08-31;2;0;2;7;2018-09-01;26;2;163;FORF;FORFAIT;608;609
2057;1141;2;2018-09-02;2018-08-31;2;0;2;2;2018-09-01;26;2;163;FORF;FORFAIT;608;609
2057;1141;2;2018-09-02;2018-08-31;2;0;2;7;2018-09-01;26;2;163;FORF;FORFAIT;608;609
2057;1141;2;2018-09-02;2018-08-31;2;0;2;2;2018-09-01;26;2;163;FORF;FORFAIT;608;609
2057;1141;2;2018-09-02;2018-08-31;2;0;2;7;2018-09-01;26;2;163;FORF;FORFAIT;608;609
2057;1141;2;2018-09-02;2018-08-31;2;0;2;2;2018-09-01;26;2;163;FORF;FORFAIT;608;609
2057;1141;2;2018-09-02;2018-08-31;2;0;2;7;2018-09-01;26;2;163;FORF;FORFAIT;608;609
2057;1141;2;2018-09-02;2018-08-31;2;0;2;2;2018-09-01;26;2;163;FORF;FORFAIT;608;609
2057;1141;2;2018-09-02;2018-08-31;2;0;2;7;2018-09-01;26;2;163;FORF;FORFAIT;608;609
2057;1141;2;2018-09-02;2018-08-31;2;0;2;2;2018-09-01;26;2;163;FORF;FORFAIT;608;609
2057;1141;2;2018-09-02;2018-08-31;2;0;2;7;2018-09-01;26;2;163;FORF;FORFAIT;608;609
2057;1141;2;2018-09-02;2018-08-31;2;0;2;2;2018-09-01;26;2;163;FORF;FORFAIT;608;609
2057;1141;2;2018-09-02;2018-08-31;2;0;2;7;2018-09-01;26;2;163;FORF;FORFAIT;608;609
2057;1141;2;2018-09-02;2018-08-31;2;0;2;2;2018-09-01;26;2;163;FORF;FORFAIT;608;609
2057;1141;2;2018-09-02;2018-08-31;2;0;2;7;2018-09-01;26;2;163;FORF;FORFAIT;608;609
2057;1141;2;2018-09-02;2018-08-31;2;0;2;2;2018-09-01;26;2;163;FORF;FORFAIT;608;609
2057;1141;2;2018-09-02;2018-08-31;2;0;2;7;2018-09-01;26;2;163;FORF;FORFAIT;608;609
2057;1141;2;2018-09-02;2018-08-31;2;0;2;2;2018-09-01;26;2;163;FORF;FORFAIT;608;609
2057;1141;2;2018-09-02;2018-08-31;2;0;2;7;2018-09-01;26;2;163;FORF;FORFAIT;608;609
2057;1141;2;2018-09-02;2018-08-31;2;0;2;2;2018-09-01;26;2;163;FORF;FORFAIT;608;609
2057;1141;2;2018-09-02;2018-08-31;2;0;2;7;2018-09-01;26;2;163;FORF;FORFAIT;608;609
2057;1141;2;2018-09-02;2018-08-31;2;0;2;2;2018-09-01;26;2;163;FORF;FORFAIT;608;609
2057;1141;2;2018-09-02;2018-08-31;2;0;2;7;2018-08-31;26;2;163;FORF;FORFAIT;607;608
2057;1141;2;2018-09-02;2018-08-31;2;0;2;2;2018-08-31;26;2;163;FORF;FORFAIT;607;608
2057;1141;2;2018-09-02;2018-08-31;2;0;2;7;2018-08-31;26;2;163;FORF;FORFAIT;607;608
2057;1141;2;2018-09-02;2018-08-31;2;0;2;2;2018-08-31;26;2;163;FORF;FORFAIT;607;608
2057;1141;2;2018-09-02;2018-08-31;2;0;2;7;2018-08-31;26;2;163;FORF;FORFAIT;607;608
2057;1141;2;2018-09-02;2018-08-31;2;0;2;2;2018-08-31;26;2;163;FORF;FORFAIT;607;608
2057;1141;2;2018-09-02;2018-08-31;2;0;2;7;2018-08-31;26;2;163;FORF;FORFAIT;607;608
2057;1141;2;2018-09-02;2018-08-31;2;0;2;2;2018-08-31;26;2;163;FORF;FORFAIT;607;608
2057;1141;2;2018-09-02;2018-08-31;2;0;2;7;2018-08-31;26;2;163;FORF;FORFAIT;607;608
2057;1141;2;2018-09-02;2018-08-31;2;0;2;2;2018-08-31;26;2;163;FORF;FORFAIT;607;608
2057;1141;2;2018-09-02;2018-08-31;2;0;2;7;2018-08-31;26;2;163;FORF;FORFAIT;607;608
2057;1141;2;2018-09-02;2018-08-31;2;0;2;2;2018-08-31;26;2;163;FORF;FORFAIT;607;608
2057;1141;2;2018-09-02;2018-08-31;2;0;2;7;2018-08-31;26;2;163;FORF;FORFAIT;607;608
2057;1141;2;2018-09-02;2018-08-31;2;0;2;2;2018-08-31;26;2;163;FORF;FORFAIT;607;608
2057;1141;2;2018-09-02;2018-08-31;2;0;2;7;2018-08-31;26;2;163;FORF;FORFAIT;607;608
2057;1141;2;2018-09-02;2018-08-31;2;0;2;2;2018-08-31;26;2;163;FORF;FORFAIT;607;608
2057;1141;2;2018-09-02;2018-08-31;2;0;2;7;2018-08-31;26;2;163;FORF;FORFAIT;607;608
2057;1141;2;2018-09-02;2018-08-31;2;0;2;2;2018-08-31;26;2;163;FORF;FORFAIT;607;608
2057;1141;2;2018-09-02;2018-08-31;2;0;2;7;2018-08-31;26;2;163;FORF;FORFAIT;607;608
2057;1141;2;2018-09-02;2018-08-31;2;0;2;2;2018-08-31;26;2;163;FORF;FORFAIT;607;608
2057;1141;2;2018-09-02;2018-08-31;2;0;2;7;2018-08-31;26;2;163;FORF;FORFAIT;607;608
2057;1141;2;2018-09-02;2018-08-31;2;0;2;2;2018-08-31;26;2;163;FORF;FORFAIT;607;608
2057;1141;2;2018-09-02;2018-08-31;2;0;2;7;2018-08-31;26;2;163;FORF;FORFAIT;607;608
2057;1141;2;2018-09-02;2018-08-31;2;0;2;2;2018-08-31;26;2;163;FORF;FORFAIT;607;608
2057;1141;2;2018-09-02;2018-08-31;2;0;2;7;2018-08-31;26;2;163;FORF;FORFAIT;607;608
2057;1141;2;2018-09-02;2018-08-31;2;0;2;2;2018-08-31;26;2;163;FORF;FORFAIT;607;608
2057;1141;2;2018-09-02;2018-08-31;2;0;2;7;2018-08-31;26;2;163;FORF;FORFAIT;607;608
2057;1141;2;2018-09-02;2018-08-31;2;0;2;2;2018-08-31;26;2;163;FORF;FORFAIT;607;608
2057;1141;2;2018-09-02;2018-08-31;2;0;2;7;2018-08-31;26;2;163;FORF;FORFAIT;607;608
2057;1141;2;2018-09-02;2018-08-31;2;0;2;2;2018-08-31;26;2;163;FORF;FORFAIT;607;608
1945;;4;;;;;;3;2018-08-18;8;1;18;REST;RESTAURANT;594;595
1945;;4;;;;;;3;2018-08-18;25;2;14;REST;RESTAURANT;594;595
1945;;4;;;;;;3;2018-08-18;15;2;7;REST;RESTAURANT;594;595
1945;;4;;;;;;3;2018-08-18;6;2;120;BARS;BAR-SOFT;594;595
1945;;4;;;;;;3;2018-08-18;4;1;205;BARS;BAR-SOFT;594;595
1945;;4;;;;;;3;2018-08-18;4.5;1;195;BARA;BAR-ALCOOL;594;595
1945;;4;;;;;;3;2018-08-18;22;1;38;BARA;BAR-ALCOOL;594;595
1945;;4;;;;;;3;2018-08-18;4;1;193;BARS;BAR-SOFT;594;595
1945;;4;;;;;;3;2018-08-18;2;3;173;BARS;BAR-SOFT;594;595
1945;;4;;;;;;3;2018-08-18;2.5;1;175;BARS;BAR-SOFT;594;595
1993;1443;2;2018-08-26;2018-08-23;2;0;3;3;2018-08-23;26;2;163;FORF;FORFAIT;599;600
1993;1443;2;2018-08-26;2018-08-23;2;0;3;3;2018-08-24;26;2;163;FORF;FORFAIT;600;601
1993;1443;2;2018-08-26;2018-08-23;2;0;3;3;2018-08-25;26;2;163;FORF;FORFAIT;601;602
2024;;6;;;;;;3;2018-08-26;22;2;38;BARA;BAR-ALCOOL;602;603
2024;;6;;;;;;3;2018-08-26;3;1;28;REST;RESTAURANT;602;603
2024;;6;;;;;;3;2018-08-26;5.5;2;219;REST;RESTAURANT;602;603
2024;;6;;;;;;3;2018-08-26;6;2;21;REST;RESTAURANT;602;603
2024;;6;;;;;;3;2018-08-26;6;1;25;REST;RESTAURANT;602;603
2024;;6;;;;;;3;2018-08-26;2;2;173;BARS;BAR-SOFT;602;603
2024;;6;;;;;;3;2018-08-26;2.5;2;175;BARS;BAR-SOFT;602;603
2025;;4;;;;;;7;2018-08-26;25;3;14;REST;RESTAURANT;602;603
2025;;4;;;;;;3;2018-08-26;25;3;14;REST;RESTAURANT;602;603
2025;;4;;;;;;1;2018-08-26;25;3;14;REST;RESTAURANT;602;603
2025;;4;;;;;;7;2018-08-26;21;1;223;REST;RESTAURANT;602;603
2025;;4;;;;;;3;2018-08-26;21;1;223;REST;RESTAURANT;602;603
2025;;4;;;;;;1;2018-08-26;21;1;223;REST;RESTAURANT;602;603
2025;;4;;;;;;7;2018-08-26;8;2;18;REST;RESTAURANT;602;603
2025;;4;;;;;;3;2018-08-26;8;2;18;REST;RESTAURANT;602;603
2025;;4;;;;;;1;2018-08-26;8;2;18;REST;RESTAURANT;602;603
2025;;4;;;;;;7;2018-08-26;8;2;27;REST;RESTAURANT;602;603
2025;;4;;;;;;3;2018-08-26;8;2;27;REST;RESTAURANT;602;603
2025;;4;;;;;;1;2018-08-26;8;2;27;REST;RESTAURANT;602;603
2025;;4;;;;;;7;2018-08-26;2;3;173;BARS;BAR-SOFT;602;603
2025;;4;;;;;;3;2018-08-26;2;3;173;BARS;BAR-SOFT;602;603
2025;;4;;;;;;1;2018-08-26;2;3;173;BARS;BAR-SOFT;602;603
2025;;4;;;;;;7;2018-08-26;35;1;72;BARA;BAR-ALCOOL;602;603
2025;;4;;;;;;3;2018-08-26;35;1;72;BARA;BAR-ALCOOL;602;603
2025;;4;;;;;;1;2018-08-26;35;1;72;BARA;BAR-ALCOOL;602;603
2038;1120;1;2018-09-02;2018-08-27;1;0;6;2;2018-08-28;26;1;163;FORF;FORFAIT;604;605
2038;1120;1;2018-09-02;2018-08-27;1;0;6;2;2018-08-29;26;1;163;FORF;FORFAIT;605;606
2038;1120;1;2018-09-02;2018-08-27;1;0;6;2;2018-08-30;26;1;163;FORF;FORFAIT;606;607
2038;1120;1;2018-09-02;2018-08-27;1;0;6;2;2018-08-31;26;1;163;FORF;FORFAIT;607;608
2038;1120;1;2018-09-02;2018-08-27;1;0;6;2;2018-09-01;26;1;163;FORF;FORFAIT;608;609
2037;1119;2;2018-09-02;2018-08-27;2;0;6;3;2018-08-27;4;3;205;BARS;BAR-SOFT;603;604
1908;1031;4;2018-08-22;2018-08-15;2;2;7;7;2018-08-16;4;3;119;BARS;BAR-SOFT;592;593
1908;1031;4;2018-08-22;2018-08-15;2;2;7;3;2018-08-16;4;3;119;BARS;BAR-SOFT;592;593
1908;1031;4;2018-08-22;2018-08-15;2;2;7;7;2018-08-16;2;1;173;BARS;BAR-SOFT;592;593
1908;1031;4;2018-08-22;2018-08-15;2;2;7;3;2018-08-16;2;1;173;BARS;BAR-SOFT;592;593
1946;;2;;;;;;3;2018-08-18;25;1;14;REST;RESTAURANT;594;595
1946;;2;;;;;;3;2018-08-18;9;1;3;REST;RESTAURANT;594;595
1946;;2;;;;;;3;2018-08-18;2;1;173;BARS;BAR-SOFT;594;595
1946;;2;;;;;;3;2018-08-18;20;1;45;BARA;BAR-ALCOOL;594;595
1938;1489;2;2018-08-19;2018-08-18;2;0;1;3;2018-08-18;6;3;121;BARA;BAR-ALCOOL;594;595
1938;1489;2;2018-08-19;2018-08-18;2;0;1;3;2018-08-18;6;3;121;BARA;BAR-ALCOOL;594;595
1938;1489;2;2018-08-19;2018-08-18;2;0;1;3;2018-08-18;3.5;2;176;BARS;BAR-SOFT;594;595
1938;1489;2;2018-08-19;2018-08-18;2;0;1;3;2018-08-18;3.5;2;176;BARS;BAR-SOFT;594;595
1908;1031;4;2018-08-22;2018-08-15;2;2;7;7;2018-08-18;4;1;119;BARS;BAR-SOFT;594;595
1908;1031;4;2018-08-22;2018-08-15;2;2;7;3;2018-08-18;4;1;119;BARS;BAR-SOFT;594;595
1908;1031;4;2018-08-22;2018-08-15;2;2;7;7;2018-08-18;4.5;1;195;BARA;BAR-ALCOOL;594;595
1908;1031;4;2018-08-22;2018-08-15;2;2;7;3;2018-08-18;4.5;1;195;BARA;BAR-ALCOOL;594;595
1908;1031;4;2018-08-22;2018-08-15;2;2;7;7;2018-08-18;4;1;105;BARA;BAR-ALCOOL;594;595
1908;1031;4;2018-08-22;2018-08-15;2;2;7;3;2018-08-18;4;1;105;BARA;BAR-ALCOOL;594;595
1908;1031;4;2018-08-22;2018-08-15;2;2;7;7;2018-08-18;4;1;189;BARA;BAR-ALCOOL;594;595
1908;1031;4;2018-08-22;2018-08-15;2;2;7;3;2018-08-18;4;1;189;BARA;BAR-ALCOOL;594;595
1941;1504;4;2018-08-19;2018-08-18;2;2;1;3;2018-08-19;18;1;15;REST;RESTAURANT;595;596
1941;1504;4;2018-08-19;2018-08-18;2;2;1;3;2018-08-19;25;1;14;REST;RESTAURANT;595;596
1941;1504;4;2018-08-19;2018-08-18;2;2;1;3;2018-08-19;12;1;182;REST;RESTAURANT;595;596
1941;1504;4;2018-08-19;2018-08-18;2;2;1;3;2018-08-19;6;1;25;REST;RESTAURANT;595;596
1941;1504;4;2018-08-19;2018-08-18;2;2;1;3;2018-08-19;4;2;119;BARS;BAR-SOFT;595;596
1941;1504;4;2018-08-19;2018-08-18;2;2;1;3;2018-08-19;4.5;1;195;BARA;BAR-ALCOOL;595;596
1926;1413;4;2018-08-20;2018-08-17;2;2;3;3;2018-08-19;15;4;183;REST;RESTAURANT;595;596
1926;1413;4;2018-08-20;2018-08-17;2;2;3;3;2018-08-19;4;2;189;BARA;BAR-ALCOOL;595;596
1926;1413;4;2018-08-20;2018-08-17;2;2;3;3;2018-08-19;4;2;119;BARS;BAR-SOFT;595;596
1939;1485;3;2018-08-19;2018-08-18;3;0;1;3;2018-08-19;25;2;14;REST;RESTAURANT;595;596
2026;;11;;;;;;3;2018-08-26;25;9;14;REST;RESTAURANT;602;603
2026;;11;;;;;;3;2018-08-26;21;1;17;REST;RESTAURANT;602;603
2026;;11;;;;;;3;2018-08-26;16;1;9;REST;RESTAURANT;602;603
2026;;11;;;;;;3;2018-08-26;6;2;25;REST;RESTAURANT;602;603
2026;;11;;;;;;3;2018-08-26;5.5;3;219;REST;RESTAURANT;602;603
2026;;11;;;;;;3;2018-08-26;3;1;28;REST;RESTAURANT;602;603
2026;;11;;;;;;3;2018-08-26;8;3;18;REST;RESTAURANT;602;603
2026;;11;;;;;;3;2018-08-26;8;1;27;REST;RESTAURANT;602;603
2026;;11;;;;;;3;2018-08-26;4;8;105;BARA;BAR-ALCOOL;602;603
2026;;11;;;;;;3;2018-08-26;4;2;118;BARS;BAR-SOFT;602;603
2026;;11;;;;;;3;2018-08-26;20;1;44;BARA;BAR-ALCOOL;602;603
2026;;11;;;;;;3;2018-08-26;2;9;173;BARS;BAR-SOFT;602;603
2061;1686;2;2018-09-03;2018-09-02;2;0;1;3;2018-09-02;4;1;106;BARA;BAR-ALCOOL;609;610
1920;;2;;;;;;3;2018-08-16;25;1;10;REST;RESTAURANT;592;593
1920;;2;;;;;;3;2018-08-16;15;1;7;REST;RESTAURANT;592;593
1920;;2;;;;;;3;2018-08-16;10;1;4;REST;RESTAURANT;592;593
1920;;2;;;;;;3;2018-08-16;18;1;15;REST;RESTAURANT;592;593
1920;;2;;;;;;3;2018-08-16;2;2;173;BARS;BAR-SOFT;592;593
1920;;2;;;;;;3;2018-08-16;14;1;46;BARA;BAR-ALCOOL;592;593
1921;;2;;;;;;3;2018-08-16;21;2;223;REST;RESTAURANT;592;593
1921;;2;;;;;;3;2018-08-16;7;1;22;REST;RESTAURANT;592;593
1921;;2;;;;;;3;2018-08-16;2;2;173;BARS;BAR-SOFT;592;593
1921;;2;;;;;;3;2018-08-16;20;1;45;BARA;BAR-ALCOOL;592;593
1921;;2;;;;;;3;2018-08-16;35;1;72;BARA;BAR-ALCOOL;592;593
1939;1485;3;2018-08-19;2018-08-18;3;0;1;3;2018-08-19;8;1;220;REST;RESTAURANT;595;596
1939;1485;3;2018-08-19;2018-08-18;3;0;1;3;2018-08-19;3;2;119;BARS;BAR-SOFT;595;596
1939;1485;3;2018-08-19;2018-08-18;3;0;1;3;2018-08-19;4;2;112;BARA;BAR-ALCOOL;595;596
1939;1485;3;2018-08-19;2018-08-18;3;0;1;3;2018-08-19;4;1;189;BARA;BAR-ALCOOL;595;596
1947;;2;;;;;;3;2018-08-19;8;1;2;REST;RESTAURANT;595;596
1947;;2;;;;;;3;2018-08-19;23;2;223;REST;RESTAURANT;595;596
1947;;2;;;;;;3;2018-08-19;14;1;39;BARA;BAR-ALCOOL;595;596
1948;;2;;;;;;3;2018-08-19;14;1;8;REST;RESTAURANT;595;596
1948;;2;;;;;;3;2018-08-19;18;1;15;REST;RESTAURANT;595;596
1948;;2;;;;;;3;2018-08-19;5.5;1;219;REST;RESTAURANT;595;596
1948;;2;;;;;;3;2018-08-19;22;1;38;BARA;BAR-ALCOOL;595;596
1948;;2;;;;;;3;2018-08-19;4;1;189;BARA;BAR-ALCOOL;595;596
1949;;2;;;;;;3;2018-08-19;24;2;223;REST;RESTAURANT;595;596
1949;;2;;;;;;3;2018-08-19;6;1;21;REST;RESTAURANT;595;596
1949;;2;;;;;;3;2018-08-19;5.5;1;219;REST;RESTAURANT;595;596
1949;;2;;;;;;3;2018-08-19;22;1;38;BARA;BAR-ALCOOL;595;596
1949;;2;;;;;;3;2018-08-19;2;1;173;BARS;BAR-SOFT;595;596
1950;;2;;;;;;1;2018-08-19;15;2;183;REST;RESTAURANT;595;596
1950;;2;;;;;;1;2018-08-19;4.5;1;111;BARA;BAR-ALCOOL;595;596
1950;;2;;;;;;1;2018-08-19;4;1;106;BARA;BAR-ALCOOL;595;596
1951;;2;;;;;;1;2018-08-19;15;1;7;REST;RESTAURANT;595;596
1951;;2;;;;;;1;2018-08-19;25;1;14;REST;RESTAURANT;595;596
1998;1277;1;2018-08-24;2018-08-23;1;0;1;4;2018-08-23;4;1;106;BARA;BAR-ALCOOL;599;600
1998;1277;1;2018-08-24;2018-08-23;1;0;1;3;2018-08-23;4;1;106;BARA;BAR-ALCOOL;599;600
1998;1277;1;2018-08-24;2018-08-23;1;0;1;3;2018-08-23;4;1;106;BARA;BAR-ALCOOL;599;600
1998;1277;1;2018-08-24;2018-08-23;1;0;1;3;2018-08-23;4;1;106;BARA;BAR-ALCOOL;599;600
1998;1277;1;2018-08-24;2018-08-23;1;0;1;4;2018-08-23;4;1;106;BARA;BAR-ALCOOL;599;600
1998;1277;1;2018-08-24;2018-08-23;1;0;1;3;2018-08-23;4;1;106;BARA;BAR-ALCOOL;599;600
