IndexNote;IndexClient;nbcouverts;DateDepart;DateArrivee;NbAdultes;NbEnfants;Nuitees;IModeReglement;DatePrestation;PrixUnitaire;Quantite;IProduitVente;CodeStatistique;LibelleStatistique;IndexDate;IndexMeteo
2082;995;;2018-09-09;2018-09-06;2;0;3;2;2018-09-06;26;2;163;FORF;FORFAIT;613;614;2
2082;995;;2018-09-09;2018-09-06;2;0;3;2;2018-09-06;26;2;163;FORF;FORFAIT;613;614;2
2082;995;;2018-09-09;2018-09-06;2;0;3;2;2018-09-06;26;2;163;FORF;FORFAIT;613;614;2
2082;995;;2018-09-09;2018-09-06;2;0;3;2;2018-09-06;26;2;163;FORF;FORFAIT;613;614;2
2082;995;;2018-09-09;2018-09-06;2;0;3;2;2018-09-06;26;2;163;FORF;FORFAIT;613;614;2
2082;995;;2018-09-09;2018-09-06;2;0;3;2;2018-09-06;26;2;163;FORF;FORFAIT;613;614;2
2082;995;;2018-09-09;2018-09-06;1;0;3;2;2018-09-06;26;2;163;FORF;FORFAIT;613;614;1
2082;995;;2018-09-09;2018-09-06;2;0;3;2;2018-09-06;26;2;163;FORF;FORFAIT;613;614;2
2082;995;;2018-09-09;2018-09-06;2;0;3;2;2018-09-06;26;2;163;FORF;FORFAIT;613;614;2
2082;995;;2018-09-09;2018-09-06;2;0;3;2;2018-09-07;26;2;163;FORF;FORFAIT;614;615;2
2082;995;;2018-09-09;2018-09-06;2;0;3;2;2018-09-07;26;2;163;FORF;FORFAIT;614;615;2
2082;995;;2018-09-09;2018-09-06;1;0;3;2;2018-09-07;26;2;163;FORF;FORFAIT;614;615;1
2082;995;;2018-09-09;2018-09-06;2;0;3;2;2018-09-07;26;2;163;FORF;FORFAIT;614;615;2
2082;995;;2018-09-09;2018-09-06;1;0;3;2;2018-09-07;26;2;163;FORF;FORFAIT;614;615;1
2082;995;;2018-09-09;2018-09-06;2;0;3;2;2018-09-07;26;2;163;FORF;FORFAIT;614;615;2
2082;995;;2018-09-09;2018-09-06;2;0;3;2;2018-09-07;26;2;163;FORF;FORFAIT;614;615;2
2082;995;;2018-09-09;2018-09-06;2;0;3;2;2018-09-07;26;2;163;FORF;FORFAIT;614;615;2
2082;995;;2018-09-09;2018-09-06;1;0;3;2;2018-09-07;26;2;163;FORF;FORFAIT;614;615;1
2082;995;;2018-09-09;2018-09-06;2;0;3;2;2018-09-07;26;2;163;FORF;FORFAIT;614;615;2
2082;995;;2018-09-09;2018-09-06;2;0;3;2;2018-09-07;26;2;163;FORF;FORFAIT;614;615;2
2082;995;;2018-09-09;2018-09-06;2;0;3;2;2018-09-07;26;2;163;FORF;FORFAIT;614;615;2
2082;995;;2018-09-09;2018-09-06;2;0;3;2;2018-09-07;26;2;163;FORF;FORFAIT;614;615;2
2082;995;;2018-09-09;2018-09-06;2;0;3;2;2018-09-07;26;2;163;FORF;FORFAIT;614;615;2
2082;995;;2018-09-09;2018-09-06;2;0;3;2;2018-09-07;26;2;163;FORF;FORFAIT;614;615;2
2082;995;;2018-09-09;2018-09-06;1;0;3;2;2018-09-07;26;2;163;FORF;FORFAIT;614;615;1
2082;995;;2018-09-09;2018-09-06;2;0;3;2;2018-09-07;26;2;163;FORF;FORFAIT;614;615;2
2082;995;;2018-09-09;2018-09-06;2;0;3;2;2018-09-07;26;2;163;FORF;FORFAIT;614;615;2
2082;995;;2018-09-09;2018-09-06;2;0;3;2;2018-09-08;26;2;163;FORF;FORFAIT;615;616;2
2082;995;;2018-09-09;2018-09-06;2;0;3;2;2018-09-08;26;2;163;FORF;FORFAIT;615;616;2
2082;995;;2018-09-09;2018-09-06;1;0;3;2;2018-09-08;26;2;163;FORF;FORFAIT;615;616;1
2082;995;;2018-09-09;2018-09-06;2;0;3;2;2018-09-08;26;2;163;FORF;FORFAIT;615;616;2
2082;995;;2018-09-09;2018-09-06;1;0;3;2;2018-09-08;26;2;163;FORF;FORFAIT;615;616;1
2082;995;;2018-09-09;2018-09-06;2;0;3;2;2018-09-08;26;2;163;FORF;FORFAIT;615;616;2
2082;995;;2018-09-09;2018-09-06;2;0;3;2;2018-09-08;26;2;163;FORF;FORFAIT;615;616;2
2082;995;;2018-09-09;2018-09-06;2;0;3;2;2018-09-08;26;2;163;FORF;FORFAIT;615;616;2
2082;995;;2018-09-09;2018-09-06;1;0;3;2;2018-09-08;26;2;163;FORF;FORFAIT;615;616;1
2082;995;;2018-09-09;2018-09-06;2;0;3;2;2018-09-08;26;2;163;FORF;FORFAIT;615;616;2
2082;995;;2018-09-09;2018-09-06;2;0;3;2;2018-09-08;26;2;163;FORF;FORFAIT;615;616;2
2082;995;;2018-09-09;2018-09-06;2;0;3;2;2018-09-08;26;2;163;FORF;FORFAIT;615;616;2
2082;995;;2018-09-09;2018-09-06;2;0;3;2;2018-09-08;26;2;163;FORF;FORFAIT;615;616;2
2082;995;;2018-09-09;2018-09-06;2;0;3;2;2018-09-08;26;2;163;FORF;FORFAIT;615;616;2
2082;995;;2018-09-09;2018-09-06;2;0;3;2;2018-09-08;26;2;163;FORF;FORFAIT;615;616;2
2082;995;;2018-09-09;2018-09-06;1;0;3;2;2018-09-08;26;2;163;FORF;FORFAIT;615;616;1
2082;995;;2018-09-09;2018-09-06;2;0;3;2;2018-09-08;26;2;163;FORF;FORFAIT;615;616;2
2082;995;;2018-09-09;2018-09-06;2;0;3;2;2018-09-08;26;2;163;FORF;FORFAIT;615;616;2
2083;;2;;;;;;1;2018-09-09;18;2;15;REST;RESTAURANT;616;617;0
2083;;2;;;;;;1;2018-09-09;2;2;173;BARS;BAR-SOFT;616;617;0
2083;;2;;;;;;1;2018-09-09;5;1;190;BARA;BAR-ALCOOL;616;617;0
2083;;2;;;;;;1;2018-09-09;5;1;107;BARA;BAR-ALCOOL;616;617;0
2083;;2;;;;;;1;2018-09-09;2,5;1;107;BARA;BAR-ALCOOL;616;617;0
2083;;2;;;;;;1;2018-09-09;8;1;101;BARA;BAR-ALCOOL;616;617;0
2084;;3;;;;;;3;2018-09-09;18;1;15;REST;RESTAURANT;616;617;0
2084;;3;;;;;;3;2018-09-09;15;1;7;REST;RESTAURANT;616;617;0
2084;;3;;;;;;3;2018-09-09;12;1;182;REST;RESTAURANT;616;617;0
2084;;3;;;;;;3;2018-09-09;3;1;119;BARS;BAR-SOFT;616;617;0
2084;;3;;;;;;3;2018-09-09;2;2;173;BARS;BAR-SOFT;616;617;0
2085;1706;;2018-09-10;2018-09-09;3;0;1;3;2018-09-09;4;2;193;BARS;BAR-SOFT;616;617;3
2081;770;;2018-09-28;2018-09-09;2;0;19;6;2018-09-10;3;1;105;BARA;BAR-ALCOOL;617;618;2
2081;770;;2018-09-28;2018-09-09;2;0;19;3;2018-09-10;3;1;105;BARA;BAR-ALCOOL;617;618;2
2081;770;;2018-09-09;2018-09-07;2;0;2;6;2018-09-10;3;1;105;BARA;BAR-ALCOOL;617;618;2
2081;770;;2018-09-09;2018-09-07;2;0;2;3;2018-09-10;3;1;105;BARA;BAR-ALCOOL;617;618;2
2081;770;;2018-09-28;2018-09-09;2;0;19;6;2018-09-10;5;1;107;BARA;BAR-ALCOOL;617;618;2
2081;770;;2018-09-28;2018-09-09;2;0;19;3;2018-09-10;5;1;107;BARA;BAR-ALCOOL;617;618;2
2081;770;;2018-09-09;2018-09-07;2;0;2;6;2018-09-10;5;1;107;BARA;BAR-ALCOOL;617;618;2
2081;770;;2018-09-09;2018-09-07;2;0;2;3;2018-09-10;5;1;107;BARA;BAR-ALCOOL;617;618;2
2081;770;;2018-09-28;2018-09-09;2;0;19;6;2018-09-10;4;2;120;BARS;BAR-SOFT;617;618;2
2081;770;;2018-09-28;2018-09-09;2;0;19;3;2018-09-10;4;2;120;BARS;BAR-SOFT;617;618;2
2081;770;;2018-09-09;2018-09-07;2;0;2;6;2018-09-10;4;2;120;BARS;BAR-SOFT;617;618;2
2081;770;;2018-09-09;2018-09-07;2;0;2;3;2018-09-10;4;2;120;BARS;BAR-SOFT;617;618;2
2260;1797;;2018-10-15;2018-10-14;2;0;1;2;2018-10-15;26;2;163;FORF;FORFAIT;652;653;2
2260;1797;;2018-10-15;2018-10-14;2;0;1;2;2018-10-15;14;1;49;BARA;BAR-ALCOOL;652;653;2
2260;1797;;2018-10-15;2018-10-14;2;0;1;2;2018-10-15;3;1;227;BARS;BAR-SOFT;652;653;2
2262;1819;;2018-10-16;2018-10-15;2;0;1;3;2018-10-16;16;2;183;REST;RESTAURANT;653;654;2
2262;1819;;2018-10-16;2018-10-15;2;0;1;3;2018-10-16;4;1;193;BARS;BAR-SOFT;653;654;2
2262;1819;;2018-10-16;2018-10-15;2;0;1;3;2018-10-16;2;2;173;BARS;BAR-SOFT;653;654;2
2262;1819;;2018-10-16;2018-10-15;2;0;1;3;2018-10-16;14;1;49;BARA;BAR-ALCOOL;653;654;2
2091;1671;;2018-09-14;2018-09-10;1;0;4;3;2018-09-10;26;1;163;FORF;FORFAIT;617;618;1
2091;1671;;2018-09-14;2018-09-10;1;0;4;3;2018-09-11;26;1;163;FORF;FORFAIT;618;619;1
2091;1671;;2018-09-14;2018-09-10;1;0;4;3;2018-09-12;26;1;163;FORF;FORFAIT;619;620;1
2091;1671;;2018-09-14;2018-09-10;1;0;4;3;2018-09-13;26;1;163;FORF;FORFAIT;620;621;1
2102;1697;;2018-09-14;2018-09-11;2;0;3;3;2018-09-11;26;2;163;FORF;FORFAIT;618;619;2
2102;1697;;2018-09-14;2018-09-11;2;0;3;3;2018-09-12;26;2;163;FORF;FORFAIT;619;620;2
2102;1697;;2018-09-14;2018-09-11;2;0;3;3;2018-09-13;26;2;163;FORF;FORFAIT;620;621;2
2253;1810;;2018-10-14;2018-10-13;2;0;1;2;2018-10-13;26;2;163;FORF;FORFAIT;650;651;2
2259;;3;;;;;;3;2018-10-13;12;1;182;REST;RESTAURANT;650;651;0
2259;;3;;;;;;3;2018-10-13;8;1;2;REST;RESTAURANT;650;651;0
2259;;3;;;;;;3;2018-10-13;13;3;6;REST;RESTAURANT;650;651;0
2259;;3;;;;;;3;2018-10-13;9;1;3;REST;RESTAURANT;650;651;0
2101;1571;;2018-09-13;2018-09-11;2;0;2;6;2018-09-11;4;4;106;BARA;BAR-ALCOOL;618;619;2
2101;1571;;2018-09-13;2018-09-11;2;0;2;6;2018-09-11;4;4;106;BARA;BAR-ALCOOL;618;619;2
2101;1571;;2018-09-13;2018-09-11;2;0;2;6;2018-09-11;4;4;106;BARA;BAR-ALCOOL;618;619;2
2101;1571;;2018-09-13;2018-09-11;2;0;2;6;2018-09-11;4;4;106;BARA;BAR-ALCOOL;618;619;2
2101;1571;;2018-09-13;2018-09-11;2;0;2;6;2018-09-11;4;2;119;BARS;BAR-SOFT;618;619;2
2101;1571;;2018-09-13;2018-09-11;2;0;2;6;2018-09-11;4;2;119;BARS;BAR-SOFT;618;619;2
2101;1571;;2018-09-13;2018-09-11;2;0;2;6;2018-09-11;4;2;119;BARS;BAR-SOFT;618;619;2
2101;1571;;2018-09-13;2018-09-11;2;0;2;6;2018-09-11;4;2;119;BARS;BAR-SOFT;618;619;2
2093;443;;2018-09-16;2018-09-10;2;0;6;3;2018-09-11;19;2;16;REST;RESTAURANT;618;619;2
2093;443;;2018-09-16;2018-09-10;2;0;6;3;2018-09-11;5;8;103;BARA;BAR-ALCOOL;618;619;2
2104;;3;;;;;;3;2018-09-11;18;2;15;REST;RESTAURANT;618;619;0
2104;;3;;;;;;3;2018-09-11;21;1;223;REST;RESTAURANT;618;619;0
2104;;3;;;;;;3;2018-09-11;6;2;25;REST;RESTAURANT;618;619;0
2104;;3;;;;;;3;2018-09-11;8;1;18;REST;RESTAURANT;618;619;0
2104;;3;;;;;;3;2018-09-11;4;1;193;BARS;BAR-SOFT;618;619;0
2104;;3;;;;;;3;2018-09-11;4;2;118;BARS;BAR-SOFT;618;619;0
2104;;3;;;;;;3;2018-09-11;4;1;116;BARA;BAR-ALCOOL;618;619;0
2091;1671;;2018-09-14;2018-09-10;1;0;4;3;2018-09-11;4;1;189;BARA;BAR-ALCOOL;618;619;1
2102;1697;;2018-09-14;2018-09-11;2;0;3;3;2018-09-11;20;1;48;BARA;BAR-ALCOOL;618;619;2
2102;1697;;2018-09-14;2018-09-11;2;0;3;3;2018-09-11;4;1;189;BARA;BAR-ALCOOL;618;619;2
2099;1694;;2018-09-12;2018-09-11;1;0;1;3;2018-09-11;8;2;2;REST;RESTAURANT;618;619;1
2099;1694;;2018-09-12;2018-09-11;1;0;1;3;2018-09-11;4,5;1;195;BARA;BAR-ALCOOL;618;619;1
2259;;3;;;;;;3;2018-10-13;11;1;4;REST;RESTAURANT;650;651;0
2259;;3;;;;;;3;2018-10-13;4;1;193;BARS;BAR-SOFT;650;651;0
2259;;3;;;;;;3;2018-10-13;14;1;39;BARA;BAR-ALCOOL;650;651;0
2259;;3;;;;;;3;2018-10-13;4;1;106;BARA;BAR-ALCOOL;650;651;0
2253;1810;;2018-10-14;2018-10-13;2;0;1;2;2018-10-14;2;1;173;BARS;BAR-SOFT;651;652;2
2253;1810;;2018-10-14;2018-10-13;2;0;1;2;2018-10-14;4;1;189;BARA;BAR-ALCOOL;651;652;2
2253;1810;;2018-10-14;2018-10-13;2;0;1;2;2018-10-14;4;1;193;BARS;BAR-SOFT;651;652;2
2080;1684;;2018-09-07;2018-09-06;2;0;1;3;2018-09-06;8;1;2;REST;RESTAURANT;613;614;2
2080;1684;;2018-09-07;2018-09-06;2;0;1;3;2018-09-06;11;1;4;REST;RESTAURANT;613;614;2
2105;1723;;2018-09-15;2018-09-12;2;0;3;3;2018-09-12;26;2;163;FORF;FORFAIT;619;620;2
2105;1723;;2018-09-15;2018-09-12;2;0;3;3;2018-09-13;26;2;163;FORF;FORFAIT;620;621;2
2105;1723;;2018-09-15;2018-09-12;2;0;3;3;2018-09-14;26;2;163;FORF;FORFAIT;621;622;2
2091;1671;;2018-09-14;2018-09-10;1;0;4;3;2018-09-12;4;1;106;BARA;BAR-ALCOOL;619;620;1
2093;443;;2018-09-16;2018-09-10;2;0;6;3;2018-09-12;11;2;221;REST;RESTAURANT;619;620;2
2105;1723;;2018-09-15;2018-09-12;2;0;3;3;2018-09-12;20;1;48;BARA;BAR-ALCOOL;619;620;2
2102;1697;;2018-09-14;2018-09-11;2;0;3;3;2018-09-12;4;1;117;BARA;BAR-ALCOOL;619;620;2
2102;1697;;2018-09-14;2018-09-11;2;0;3;3;2018-09-12;5;1;132;BARA;BAR-ALCOOL;619;620;2
2102;1697;;2018-09-14;2018-09-11;2;0;3;3;2018-09-12;14;1;46;BARA;BAR-ALCOOL;619;620;2
2095;1713;;2018-09-13;2018-09-10;2;0;3;3;2018-09-12;14;1;46;BARA;BAR-ALCOOL;619;620;2
2095;1713;;2018-09-13;2018-09-10;2;0;3;3;2018-09-12;5,5;2;219;REST;RESTAURANT;619;620;2
2101;1571;;2018-09-13;2018-09-11;2;0;2;6;2018-09-12;4;1;227;BARS;BAR-SOFT;619;620;2
2101;1571;;2018-09-13;2018-09-11;2;0;2;6;2018-09-12;4;1;227;BARS;BAR-SOFT;619;620;2
2101;1571;;2018-09-13;2018-09-11;2;0;2;6;2018-09-12;4;1;227;BARS;BAR-SOFT;619;620;2
2101;1571;;2018-09-13;2018-09-11;2;0;2;6;2018-09-12;4;1;227;BARS;BAR-SOFT;619;620;2
2101;1571;;2018-09-13;2018-09-11;2;0;2;6;2018-09-12;4;2;106;BARA;BAR-ALCOOL;619;620;2
2101;1571;;2018-09-13;2018-09-11;2;0;2;6;2018-09-12;4;2;106;BARA;BAR-ALCOOL;619;620;2
2101;1571;;2018-09-13;2018-09-11;2;0;2;6;2018-09-12;4;2;106;BARA;BAR-ALCOOL;619;620;2
2101;1571;;2018-09-13;2018-09-11;2;0;2;6;2018-09-12;4;2;106;BARA;BAR-ALCOOL;619;620;2
2101;1571;;2018-09-13;2018-09-11;2;0;2;6;2018-09-12;2,5;2;106;BARA;BAR-ALCOOL;619;620;2
2101;1571;;2018-09-13;2018-09-11;2;0;2;6;2018-09-12;2,5;2;106;BARA;BAR-ALCOOL;619;620;2
2101;1571;;2018-09-13;2018-09-11;2;0;2;6;2018-09-12;2,5;2;106;BARA;BAR-ALCOOL;619;620;2
2101;1571;;2018-09-13;2018-09-11;2;0;2;6;2018-09-12;2,5;2;106;BARA;BAR-ALCOOL;619;620;2
2101;1571;;2018-09-13;2018-09-11;2;0;2;6;2018-09-12;4;2;119;BARS;BAR-SOFT;619;620;2
2101;1571;;2018-09-13;2018-09-11;2;0;2;6;2018-09-12;4;2;119;BARS;BAR-SOFT;619;620;2
2101;1571;;2018-09-13;2018-09-11;2;0;2;6;2018-09-12;4;2;119;BARS;BAR-SOFT;619;620;2
2101;1571;;2018-09-13;2018-09-11;2;0;2;6;2018-09-12;4;2;119;BARS;BAR-SOFT;619;620;2
2095;1713;;2018-09-13;2018-09-10;2;0;3;3;2018-09-13;15;1;7;REST;RESTAURANT;620;621;2
2095;1713;;2018-09-13;2018-09-10;2;0;3;3;2018-09-13;18;2;15;REST;RESTAURANT;620;621;2
2109;1633;;2018-09-16;2018-09-13;2;0;3;3;2018-09-13;26;2;163;FORF;FORFAIT;620;621;2
2109;1633;;2018-09-16;2018-09-13;2;0;3;3;2018-09-14;26;3;163;FORF;FORFAIT;621;622;2
2109;1633;;2018-09-16;2018-09-13;2;0;3;3;2018-09-15;26;3;163;FORF;FORFAIT;622;623;2
2130;1633;;2018-09-16;2018-09-13;2;0;3;3;2018-09-13;26;2;163;FORF;FORFAIT;620;621;2
2130;1633;;2018-09-16;2018-09-13;2;0;3;1;2018-09-13;26;2;163;FORF;FORFAIT;620;621;2
2130;1633;;2018-09-16;2018-09-13;2;0;3;3;2018-09-14;26;2;163;FORF;FORFAIT;621;622;2
2130;1633;;2018-09-16;2018-09-13;2;0;3;1;2018-09-14;26;2;163;FORF;FORFAIT;621;622;2
2130;1633;;2018-09-16;2018-09-13;2;0;3;3;2018-09-15;26;2;163;FORF;FORFAIT;622;623;2
2130;1633;;2018-09-16;2018-09-13;2;0;3;1;2018-09-15;26;2;163;FORF;FORFAIT;622;623;2
2131;1633;;2018-09-16;2018-09-13;2;0;3;3;2018-09-13;26;2;163;FORF;FORFAIT;620;621;2
2131;1633;;2018-09-16;2018-09-13;2;0;3;3;2018-09-13;26;2;163;FORF;FORFAIT;620;621;2
2131;1633;;2018-09-16;2018-09-13;2;0;3;3;2018-09-14;26;2;163;FORF;FORFAIT;621;622;2
2131;1633;;2018-09-16;2018-09-13;2;0;3;3;2018-09-14;26;2;163;FORF;FORFAIT;621;622;2
2131;1633;;2018-09-16;2018-09-13;2;0;3;3;2018-09-15;26;2;163;FORF;FORFAIT;622;623;2
2131;1633;;2018-09-16;2018-09-13;2;0;3;3;2018-09-15;26;2;163;FORF;FORFAIT;622;623;2
2101;1571;;2018-09-13;2018-09-11;2;0;2;6;2018-09-13;3,5;8;176;BARS;BAR-SOFT;620;621;2
2101;1571;;2018-09-13;2018-09-11;2;0;2;6;2018-09-13;3,5;8;176;BARS;BAR-SOFT;620;621;2
2101;1571;;2018-09-13;2018-09-11;2;0;2;6;2018-09-13;3,5;8;176;BARS;BAR-SOFT;620;621;2
2101;1571;;2018-09-13;2018-09-11;2;0;2;6;2018-09-13;3,5;8;176;BARS;BAR-SOFT;620;621;2
2112;1725;;2018-09-14;2018-09-13;1;0;1;3;2018-09-13;26;1;163;FORF;FORFAIT;620;621;1
2113;1719;;2018-09-14;2018-09-13;1;0;1;3;2018-09-13;20;2;44;BARA;BAR-ALCOOL;620;621;1
2091;1671;;2018-09-14;2018-09-10;1;0;4;3;2018-09-13;4;1;106;BARA;BAR-ALCOOL;620;621;1
2114;;2;;;;;;1;2018-09-13;25;1;14;REST;RESTAURANT;620;621;0
2114;;2;;;;;;1;2018-09-13;10;1;4;REST;RESTAURANT;620;621;0
2114;;2;;;;;;1;2018-09-13;4;2;106;BARA;BAR-ALCOOL;620;621;0
2114;;2;;;;;;1;2018-09-13;4;2;112;BARA;BAR-ALCOOL;620;621;0
2113;1719;;2018-09-14;2018-09-13;1;0;1;3;2018-09-13;4;1;106;BARA;BAR-ALCOOL;620;621;1
2102;1697;;2018-09-14;2018-09-11;2;0;3;3;2018-09-13;4;1;189;BARA;BAR-ALCOOL;620;621;2
2110;1698;;2018-09-15;2018-09-13;2;0;2;3;2018-09-13;25;2;14;REST;RESTAURANT;620;621;2
2110;1698;;2018-09-15;2018-09-13;2;0;2;7;2018-09-13;25;2;14;REST;RESTAURANT;620;621;2
2110;1698;;2018-09-15;2018-09-13;2;0;2;3;2018-09-13;8;1;24;REST;RESTAURANT;620;621;2
2110;1698;;2018-09-15;2018-09-13;2;0;2;7;2018-09-13;8;1;24;REST;RESTAURANT;620;621;2
2110;1698;;2018-09-15;2018-09-13;2;0;2;3;2018-09-13;2;2;173;BARS;BAR-SOFT;620;621;2
2110;1698;;2018-09-15;2018-09-13;2;0;2;7;2018-09-13;2;2;173;BARS;BAR-SOFT;620;621;2
2110;1698;;2018-09-15;2018-09-13;2;0;2;3;2018-09-13;4;1;189;BARA;BAR-ALCOOL;620;621;2
2110;1698;;2018-09-15;2018-09-13;2;0;2;7;2018-09-13;4;1;189;BARA;BAR-ALCOOL;620;621;2
2110;1698;;2018-09-15;2018-09-13;2;0;2;3;2018-09-13;5;1;107;BARA;BAR-ALCOOL;620;621;2
2110;1698;;2018-09-15;2018-09-13;2;0;2;7;2018-09-13;5;1;107;BARA;BAR-ALCOOL;620;621;2
2112;1725;;2018-09-14;2018-09-13;1;0;1;3;2018-09-13;5;1;107;BARA;BAR-ALCOOL;620;621;1
2286;1668;;2018-10-20;2018-10-14;2;0;6;6;2018-10-14;26;2;163;FORF;FORFAIT;651;652;2
2286;1668;;2018-10-20;2018-10-14;2;0;6;6;2018-10-14;26;2;163;FORF;FORFAIT;651;652;2
2286;1668;;2018-10-20;2018-10-14;2;0;6;6;2018-10-14;26;2;163;FORF;FORFAIT;651;652;2
2286;1668;;2018-10-20;2018-10-14;2;0;6;6;2018-10-14;26;2;163;FORF;FORFAIT;651;652;2
2286;1668;;2018-10-20;2018-10-14;2;0;6;6;2018-10-14;26;2;163;FORF;FORFAIT;651;652;2
2286;1668;;2018-10-20;2018-10-14;2;0;6;6;2018-10-14;26;2;163;FORF;FORFAIT;651;652;2
2286;1668;;2018-10-20;2018-10-14;3;0;6;6;2018-10-14;26;2;163;FORF;FORFAIT;651;652;3
2286;1668;;2018-10-20;2018-10-14;3;0;6;6;2018-10-14;26;2;163;FORF;FORFAIT;651;652;3
2286;1668;;2018-10-20;2018-10-14;2;0;6;6;2018-10-14;26;2;163;FORF;FORFAIT;651;652;2
2286;1668;;2018-10-20;2018-10-14;2;0;6;6;2018-10-14;26;2;163;FORF;FORFAIT;651;652;2
2286;1668;;2018-10-20;2018-10-14;4;0;6;6;2018-10-14;26;2;163;FORF;FORFAIT;651;652;4
2286;1668;;2018-10-20;2018-10-14;4;0;6;6;2018-10-14;26;2;163;FORF;FORFAIT;651;652;4
2286;1668;;2018-10-20;2018-10-14;3;0;6;6;2018-10-14;26;2;163;FORF;FORFAIT;651;652;3
2286;1668;;2018-10-20;2018-10-14;3;0;6;6;2018-10-14;26;2;163;FORF;FORFAIT;651;652;3
2286;1668;;2018-10-20;2018-10-14;2;0;6;6;2018-10-14;26;2;163;FORF;FORFAIT;651;652;2
2286;1668;;2018-10-20;2018-10-14;2;0;6;6;2018-10-14;26;2;163;FORF;FORFAIT;651;652;2
2286;1668;;2018-10-20;2018-10-14;2;0;6;6;2018-10-14;26;2;163;FORF;FORFAIT;651;652;2
2286;1668;;2018-10-20;2018-10-14;2;0;6;6;2018-10-14;26;2;163;FORF;FORFAIT;651;652;2
2286;1668;;2018-10-20;2018-10-14;2;0;6;6;2018-10-15;26;2;163;FORF;FORFAIT;652;653;2
2286;1668;;2018-10-20;2018-10-14;2;0;6;6;2018-10-15;26;2;163;FORF;FORFAIT;652;653;2
2286;1668;;2018-10-20;2018-10-14;2;0;6;6;2018-10-15;26;2;163;FORF;FORFAIT;652;653;2
2286;1668;;2018-10-20;2018-10-14;2;0;6;6;2018-10-15;26;2;163;FORF;FORFAIT;652;653;2
2286;1668;;2018-10-20;2018-10-14;2;0;6;6;2018-10-15;26;2;163;FORF;FORFAIT;652;653;2
2286;1668;;2018-10-20;2018-10-14;2;0;6;6;2018-10-15;26;2;163;FORF;FORFAIT;652;653;2
2286;1668;;2018-10-20;2018-10-14;3;0;6;6;2018-10-15;26;2;163;FORF;FORFAIT;652;653;3
2286;1668;;2018-10-20;2018-10-14;3;0;6;6;2018-10-15;26;2;163;FORF;FORFAIT;652;653;3
2286;1668;;2018-10-20;2018-10-14;2;0;6;6;2018-10-15;26;2;163;FORF;FORFAIT;652;653;2
2286;1668;;2018-10-20;2018-10-14;2;0;6;6;2018-10-15;26;2;163;FORF;FORFAIT;652;653;2
2286;1668;;2018-10-20;2018-10-14;4;0;6;6;2018-10-15;26;2;163;FORF;FORFAIT;652;653;4
2286;1668;;2018-10-20;2018-10-14;4;0;6;6;2018-10-15;26;2;163;FORF;FORFAIT;652;653;4
2286;1668;;2018-10-20;2018-10-14;3;0;6;6;2018-10-15;26;2;163;FORF;FORFAIT;652;653;3
2286;1668;;2018-10-20;2018-10-14;3;0;6;6;2018-10-15;26;2;163;FORF;FORFAIT;652;653;3
2286;1668;;2018-10-20;2018-10-14;2;0;6;6;2018-10-15;26;2;163;FORF;FORFAIT;652;653;2
2286;1668;;2018-10-20;2018-10-14;2;0;6;6;2018-10-15;26;2;163;FORF;FORFAIT;652;653;2
2286;1668;;2018-10-20;2018-10-14;2;0;6;6;2018-10-15;26;2;163;FORF;FORFAIT;652;653;2
2286;1668;;2018-10-20;2018-10-14;2;0;6;6;2018-10-15;26;2;163;FORF;FORFAIT;652;653;2
2286;1668;;2018-10-20;2018-10-14;2;0;6;6;2018-10-16;26;2;163;FORF;FORFAIT;653;654;2
2286;1668;;2018-10-20;2018-10-14;2;0;6;6;2018-10-16;26;2;163;FORF;FORFAIT;653;654;2
2286;1668;;2018-10-20;2018-10-14;2;0;6;6;2018-10-16;26;2;163;FORF;FORFAIT;653;654;2
2286;1668;;2018-10-20;2018-10-14;2;0;6;6;2018-10-16;26;2;163;FORF;FORFAIT;653;654;2
2286;1668;;2018-10-20;2018-10-14;2;0;6;6;2018-10-16;26;2;163;FORF;FORFAIT;653;654;2
2286;1668;;2018-10-20;2018-10-14;2;0;6;6;2018-10-16;26;2;163;FORF;FORFAIT;653;654;2
2286;1668;;2018-10-20;2018-10-14;3;0;6;6;2018-10-16;26;2;163;FORF;FORFAIT;653;654;3
2286;1668;;2018-10-20;2018-10-14;3;0;6;6;2018-10-16;26;2;163;FORF;FORFAIT;653;654;3
2286;1668;;2018-10-20;2018-10-14;2;0;6;6;2018-10-16;26;2;163;FORF;FORFAIT;653;654;2
2286;1668;;2018-10-20;2018-10-14;2;0;6;6;2018-10-16;26;2;163;FORF;FORFAIT;653;654;2
2286;1668;;2018-10-20;2018-10-14;4;0;6;6;2018-10-16;26;2;163;FORF;FORFAIT;653;654;4
2286;1668;;2018-10-20;2018-10-14;4;0;6;6;2018-10-16;26;2;163;FORF;FORFAIT;653;654;4
2286;1668;;2018-10-20;2018-10-14;3;0;6;6;2018-10-16;26;2;163;FORF;FORFAIT;653;654;3
2286;1668;;2018-10-20;2018-10-14;3;0;6;6;2018-10-16;26;2;163;FORF;FORFAIT;653;654;3
2286;1668;;2018-10-20;2018-10-14;2;0;6;6;2018-10-16;26;2;163;FORF;FORFAIT;653;654;2
2286;1668;;2018-10-20;2018-10-14;2;0;6;6;2018-10-16;26;2;163;FORF;FORFAIT;653;654;2
