IndexDate,Annee,Mois,Jour,Date,VacancesScolaires
520,2018,06,05,05/06/2018,false
521,2018,06,06,06/06/2018,false
522,2018,06,07,07/06/2018,false
523,2018,06,08,08/06/2018,false
524,2018,06,09,09/06/2018,false
525,2018,06,10,10/06/2018,false
526,2018,06,11,11/06/2018,false
527,2018,06,12,12/06/2018,false
528,2018,06,13,13/06/2018,false
529,2018,06,14,14/06/2018,false
530,2018,06,15,15/06/2018,false
531,2018,06,16,16/06/2018,false
532,2018,06,17,17/06/2018,false
533,2018,06,18,18/06/2018,false
534,2018,06,19,19/06/2018,false
535,2018,06,20,20/06/2018,false
536,2018,06,21,21/06/2018,false
537,2018,06,22,22/06/2018,false
538,2018,06,23,23/06/2018,false
539,2018,06,24,24/06/2018,false
540,2018,06,25,25/06/2018,false
541,2018,06,26,26/06/2018,false
542,2018,06,27,27/06/2018,false
543,2018,06,28,28/06/2018,false
544,2018,06,29,29/06/2018,false
545,2018,06,30,30/06/2018,false
546,2018,07,01,01/07/2018,false
547,2018,07,02,02/07/2018,false
548,2018,07,03,03/07/2018,false
549,2018,07,04,04/07/2018,false
550,2018,07,05,05/07/2018,false
551,2018,07,06,06/07/2018,false
552,2018,07,07,07/07/2018,true
553,2018,07,08,08/07/2018,true
554,2018,07,09,09/07/2018,true
555,2018,07,10,10/07/2018,true
556,2018,07,11,11/07/2018,true
557,2018,07,12,12/07/2018,true
558,2018,07,13,13/07/2018,true
559,2018,07,14,14/07/2018,true
560,2018,07,15,15/07/2018,true
561,2018,07,16,16/07/2018,true
562,2018,07,17,17/07/2018,true
563,2018,07,18,18/07/2018,true
564,2018,07,19,19/07/2018,true
565,2018,07,20,20/07/2018,true
566,2018,07,21,21/07/2018,true
567,2018,07,22,22/07/2018,true
568,2018,07,23,23/07/2018,true
569,2018,07,24,24/07/2018,true
570,2018,07,25,25/07/2018,true
571,2018,07,26,26/07/2018,true
572,2018,07,27,27/07/2018,true
573,2018,07,28,28/07/2018,true
574,2018,07,29,29/07/2018,true
575,2018,07,30,30/07/2018,true
576,2018,07,31,31/07/2018,true
577,2018,08,01,01/08/2018,true
578,2018,08,02,02/08/2018,true
579,2018,08,03,03/08/2018,true
580,2018,08,04,04/08/2018,true
581,2018,08,05,05/08/2018,true
582,2018,08,06,06/08/2018,true
583,2018,08,07,07/08/2018,true
584,2018,08,08,08/08/2018,true
585,2018,08,09,09/08/2018,true
586,2018,08,10,10/08/2018,true
587,2018,08,11,11/08/2018,true
588,2018,08,12,12/08/2018,true
589,2018,08,13,13/08/2018,true
590,2018,08,14,14/08/2018,true
591,2018,08,15,15/08/2018,true
592,2018,08,16,16/08/2018,true
593,2018,08,17,17/08/2018,true
594,2018,08,18,18/08/2018,true
595,2018,08,19,19/08/2018,true
596,2018,08,20,20/08/2018,true
597,2018,08,21,21/08/2018,true
598,2018,08,22,22/08/2018,true
599,2018,08,23,23/08/2018,true
600,2018,08,24,24/08/2018,true
601,2018,08,25,25/08/2018,true
